t,pressure
23.48,58197.4
23.5,57930.100000000006
23.52,58160.600000000006
23.54,58000.200000000004
23.56,58025.600000000006
23.580000000000002,57155.200000000004
23.6,57400.9
23.62,57195.600000000006
23.64,58073.100000000006
23.66,57494.200000000004
23.68,58525.8
23.7,58519.4
23.72,56672.200000000004
23.740000000000002,57450.100000000006
23.76,57975.5
23.78,57399.700000000004
23.8,57618.600000000006
23.82,57737.8
23.84,57253.0
23.86,57558.700000000004
23.88,56874.4
23.900000000000002,57897.100000000006
23.92,57221.0
23.94,57621.200000000004
23.96,57858.0
23.98,58248.200000000004
24.0,57539.200000000004
24.02,57852.100000000006
24.04,57060.5
24.060000000000002,57075.8
24.080000000000002,56972.8
24.1,57256.600000000006
24.12,57477.700000000004
24.14,57006.600000000006
24.16,57721.9
24.18,57330.600000000006
24.2,57832.3
24.22,58260.3
24.240000000000002,57066.8
24.26,57919.4
24.28,57824.100000000006
24.3,57124.4
24.32,57769.5
24.34,57679.5
24.36,57131.9
24.38,57073.200000000004
24.400000000000002,57806.100000000006
24.42,58035.9
24.44,56853.8
24.46,56947.200000000004
24.48,56851.9
24.5,57122.700000000004
24.52,56691.5
24.54,57382.8
24.560000000000002,56861.600000000006
24.580000000000002,57833.4
24.6,56976.5
24.62,57927.5
24.64,57989.5
24.66,57786.700000000004
24.68,57294.4
24.7,57631.4
24.72,57531.9
24.740000000000002,57106.200000000004
24.76,57643.4
24.78,57789.100000000006
24.8,57140.600000000006
24.82,56430.4
24.84,56717.4
24.86,57332.100000000006
24.88,57267.600000000006
24.900000000000002,56823.700000000004
24.92,56665.4
24.94,57377.4
24.96,57814.9
24.98,57475.100000000006
25.0,57857.9
25.02,56931.200000000004
25.04,57360.8
25.060000000000002,57436.200000000004
25.080000000000002,57079.600000000006
25.1,57023.9
25.12,56826.4
25.14,57476.100000000006
25.16,56905.100000000006
25.18,57310.600000000006
25.2,56919.200000000004
25.22,56942.0
25.240000000000002,57270.100000000006
25.26,56694.700000000004
25.28,56739.100000000006
25.3,57303.200000000004
25.32,56875.5
25.34,57222.700000000004
25.36,56436.5
25.38,57165.3
25.400000000000002,57226.5
25.42,57701.100000000006
25.44,56903.3
25.46,57469.5
25.48,56992.200000000004
25.5,57044.5
25.52,57628.200000000004
25.54,56058.3
25.560000000000002,57479.700000000004
25.580000000000002,57095.600000000006
25.6,56233.4
25.62,56868.100000000006
25.64,56562.100000000006
25.66,57363.9
25.68,57431.4
25.7,56955.4
25.72,57366.100000000006
25.740000000000002,57579.0
25.76,57652.200000000004
25.78,57365.100000000006
25.8,57093.0
25.82,57599.200000000004
25.84,57136.100000000006
25.86,56304.9
25.88,57375.700000000004
25.900000000000002,57149.8
25.92,56677.5
25.94,57360.0
25.96,57203.200000000004
25.98,57045.0
26.0,56425.100000000006
26.02,57209.700000000004
26.04,57404.5
26.060000000000002,57041.600000000006
26.080000000000002,57075.9
26.1,57083.3
26.12,56653.9
26.14,56817.700000000004
26.16,56948.100000000006
26.18,57440.5
26.2,56686.9
26.22,57312.5
26.240000000000002,57120.100000000006
26.26,57219.4
26.28,57000.4
26.3,57014.700000000004
26.32,56605.3
