t,pressure
13.26,94452.40000000001
13.280000000000001,94142.5
13.3,94586.70000000001
13.32,94245.3
13.34,93971.6
13.36,95406.70000000001
13.38,94740.5
13.4,94071.3
13.42,94356.70000000001
13.44,94849.3
13.46,94360.5
13.48,93414.20000000001
13.5,94447.3
13.52,94329.70000000001
13.540000000000001,94334.1
13.56,94174.1
13.58,94867.8
13.6,94400.70000000001
13.620000000000001,94548.3
13.64,95141.20000000001
13.66,94444.1
13.68,94343.40000000001
13.700000000000001,94645.90000000001
13.72,95363.5
13.74,94339.6
13.76,94469.3
13.780000000000001,94190.1
13.8,94566.40000000001
13.82,93983.1
13.84,95067.0
13.86,94453.3
13.88,95161.1
13.9,93487.0
13.92,95122.70000000001
13.94,94586.70000000001
13.96,94814.5
13.98,94526.20000000001
14.0,94694.70000000001
14.02,94599.3
14.040000000000001,93805.40000000001
14.06,94388.1
14.08,94704.5
14.1,94349.90000000001
14.120000000000001,94002.6
14.14,93991.70000000001
14.16,94664.6
14.18,94111.0
14.200000000000001,94439.8
14.22,94690.5
14.24,94371.20000000001
14.26,94398.0
14.280000000000001,94619.90000000001
14.3,95382.90000000001
14.32,95063.8
14.34,95187.8
14.36,94519.1
14.38,94700.40000000001
14.4,94556.70000000001
14.42,94362.6
14.44,94548.5
14.46,94473.8
14.48,93939.5
14.5,94196.5
14.52,94007.8
14.540000000000001,94022.40000000001
14.56,94660.20000000001
14.58,93719.6
14.6,94460.20000000001
14.620000000000001,94076.3
14.64,94654.20000000001
14.66,94521.1
14.68,94853.70000000001
14.700000000000001,94389.3
14.72,94788.20000000001
14.74,94829.70000000001
14.76,94362.70000000001
14.780000000000001,93804.0
14.8,94402.5
14.82,93807.3
14.84,95623.1
14.86,94578.0
14.88,94429.3
14.9,94662.40000000001
14.92,95004.70000000001
14.94,94064.8
14.96,94190.40000000001
14.98,94435.8
15.0,94208.1
15.02,94565.1
15.040000000000001,95383.90000000001
15.06,95051.40000000001
15.08,94359.40000000001
15.1,93859.5
15.120000000000001,94610.5
15.14,94297.3
15.16,94543.90000000001
15.18,94640.70000000001
15.200000000000001,94808.70000000001
15.22,94418.40000000001
15.24,95145.0
15.26,94656.8
15.280000000000001,94075.70000000001
15.3,94024.40000000001
15.32,94315.40000000001
15.34,95288.20000000001
15.36,94335.5
15.38,95275.90000000001
15.4,94815.70000000001
15.42,94771.0
15.44,94749.90000000001
15.46,94645.70000000001
15.48,94893.90000000001
15.5,95135.8
15.52,94772.40000000001
15.540000000000001,93935.70000000001
15.56,94632.0
15.58,94441.20000000001
15.6,94439.70000000001
15.620000000000001,93857.1
15.64,94398.3
15.66,94598.20000000001
15.68,93719.3
15.700000000000001,94416.0
15.72,95251.1
15.74,94815.3
15.76,94792.70000000001
15.780000000000001,94952.40000000001
15.8,94439.6
15.82,95152.1
15.84,93912.0
15.860000000000001,94427.20000000001
15.88,94350.3
15.9,94491.3
15.92,94714.8
15.94,94525.5
15.96,94801.20000000001
15.98,94577.20000000001
16.0,94347.70000000001
16.02,94383.0
16.04,95558.40000000001
16.06,94560.1
16.080000000000002,95087.3
16.1,94554.90000000001
16.12,93876.40000000001
16.14,94417.20000000001
16.16,94829.1
16.18,94561.20000000001
16.2,94795.6
16.22,93730.6
16.240000000000002,94969.0
16.26,94209.70000000001
16.28,94906.8
16.3,94801.20000000001
16.32,94505.3
16.34,94519.1
16.36,94457.0
16.38,94922.6
16.4,94203.0
16.42,94844.70000000001
16.44,94106.40000000001
16.46,94628.1
16.48,94375.20000000001
16.5,94124.3
16.52,93940.90000000001
16.54,94785.6
16.56,94101.8
16.580000000000002,95451.6
16.6,94099.90000000001
16.62,94189.3
16.64,94056.3
16.66,94986.70000000001
16.68,94712.5
16.7,94832.6
16.72,93948.8
16.740000000000002,94363.8
16.76,94792.20000000001
16.78,94600.6
16.8,95441.8
16.82,95240.20000000001
16.84,93892.1
16.86,93520.3
16.88,94004.3
16.9,94927.20000000001
16.92,94129.6
16.94,95450.90000000001
16.96,94696.20000000001
16.98,95344.5
17.0,94052.8
17.02,93928.70000000001
17.04,94816.3
17.06,95318.20000000001
17.080000000000002,94254.5
17.1,93855.1
17.12,94534.6
17.14,94991.3
17.16,94663.40000000001
17.18,94968.3
17.2,94243.6
17.22,94188.8
17.240000000000002,94708.20000000001
17.26,94561.20000000001
17.28,94219.8
17.3,94233.20000000001
17.32,94446.20000000001
17.34,94849.5
17.36,94365.0
17.38,95181.20000000001
17.400000000000002,94263.70000000001
17.42,94414.5
17.44,94708.1
17.46,95300.3
17.48,94528.90000000001
17.5,93974.20000000001
17.52,94962.1
17.54,94314.70000000001
17.56,94044.5
17.580000000000002,94047.40000000001
17.6,94313.5
17.62,93907.8
17.64,94336.0
17.66,94970.8
17.68,94043.70000000001
17.7,94229.8
17.72,95469.70000000001
17.740000000000002,93742.0
17.76,94100.5
17.78,94089.6
17.8,94244.0
17.82,95168.40000000001
17.84,94670.0
17.86,94480.3
17.88,94214.70000000001
17.900000000000002,94926.6
17.92,94557.20000000001
17.94,94293.8
17.96,94799.3
17.98,95281.5
18.0,95078.90000000001
18.02,94216.0
18.04,94947.70000000001
18.06,94594.1
18.080000000000002,94331.3
18.1,94812.0
18.12,94844.6
18.14,94383.6
18.16,94417.8
18.18,95074.40000000001
18.2,95092.8
18.22,94496.5
18.240000000000002,94822.3
18.26,93981.0
18.28,94468.6
18.3,95005.5
18.32,95112.70000000001
18.34,95202.8
18.36,94801.1
18.38,94910.3
18.400000000000002,94046.8
18.42,94932.40000000001
18.44,94434.90000000001
18.46,94203.8
18.48,94675.40000000001
18.5,95180.20000000001
18.52,94420.0
18.54,94379.5
18.56,94521.8
18.580000000000002,94263.0
18.6,94335.70000000001
18.62,94530.40000000001
18.64,94795.90000000001
18.66,94120.70000000001
18.68,94482.6
18.7,94625.0
18.72,94534.70000000001
18.740000000000002,94447.20000000001
18.76,93880.0
18.78,94739.1
18.8,94525.8
18.82,94522.8
