Calibration (sys),Calibration (gyro),Calibration (accel),Calibration (mag),Spin (psi) [deg],Nutation (theta) [deg],Precession (phi) [deg],Angular velocity (x),Angular velocity (y),Angular velocity (z),Linear acceleration (x),Linear acceleration (y),Linear acceleration (z),Inertial acceleration (x),Inertial acceleration (y),Inertial acceleration (z),Acceleration (x),Acceleration (y),Acceleration (z),Gravity (x),Gravity (y),Gravity (z),Magnetometer (x),Magnetometer (y),Magnetometer (z),Quaternion (w),Quaternion (x),Quaternion (y),Quaternion (z),Pressure [Pa],Temperature [K],Altitude [m],Time [s]
calibration_sys,calibration_gyro,calibration_accel,calibration_mag,orientation_x,orientation_y,orientation_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,inertial_acceleration_x,inertial_acceleration_y,inertial_acceleration_z,acceleration_x,acceleration_y,acceleration_z,gravity_x,gravity_y,gravity_z,magnetometer_x,magnetometer_y,magnetometer_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,pressure,temperature,altitude,timestamp
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0425,-14.9568,41.0511,6.5508,0.135293,-0.277826,0.855060,-0.416388,94131.92,284.14,618.34,136.8286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0425,-14.9568,41.0511,6.5508,0.135293,-0.277826,0.855060,-0.416388,94133.91,284.14,618.16,136.8571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0425,-14.9568,41.0511,6.5508,0.135293,-0.277826,0.855060,-0.416388,94135.90,284.14,617.99,136.8857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0425,-14.9568,41.0511,6.5508,0.135293,-0.277826,0.855060,-0.416388,94137.90,284.14,617.81,136.9143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0425,-14.9568,41.0511,6.5509,0.135293,-0.277826,0.855060,-0.416388,94139.89,284.14,617.64,136.9429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0425,-14.9568,41.0511,6.5509,0.135293,-0.277826,0.855060,-0.416388,94141.88,284.14,617.46,136.9714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0425,-14.9568,41.0511,6.5509,0.135293,-0.277826,0.855060,-0.416388,94143.87,284.14,617.29,137.0000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0425,-14.9568,41.0511,6.5509,0.135293,-0.277826,0.855060,-0.416388,94145.86,284.15,617.11,137.0286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0425,-14.9568,41.0511,6.5509,0.135293,-0.277826,0.855060,-0.416388,94147.86,284.15,616.94,137.0571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0425,-14.9568,41.0511,6.5509,0.135293,-0.277826,0.855060,-0.416388,94149.85,284.15,616.76,137.0857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0425,-14.9568,41.0511,6.5509,0.135293,-0.277826,0.855060,-0.416388,94151.84,284.15,616.59,137.1143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0425,-14.9568,41.0511,6.5509,0.135293,-0.277826,0.855060,-0.416388,94153.83,284.15,616.42,137.1429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0425,-14.9568,41.0511,6.5509,0.135293,-0.277826,0.855060,-0.416388,94155.82,284.15,616.24,137.1714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0511,6.5509,0.135293,-0.277826,0.855060,-0.416388,94157.82,284.15,616.07,137.2000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0511,6.5509,0.135293,-0.277826,0.855060,-0.416388,94159.81,284.15,615.89,137.2286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0511,6.5509,0.135293,-0.277826,0.855060,-0.416388,94161.80,284.15,615.72,137.2571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0511,6.5509,0.135293,-0.277826,0.855060,-0.416388,94163.79,284.16,615.54,137.2857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94165.78,284.16,615.37,137.3143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94167.78,284.16,615.19,137.3429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94169.77,284.16,615.02,137.3714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94171.76,284.16,614.84,137.4000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94173.75,284.16,614.67,137.4286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94175.74,284.16,614.50,137.4571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94177.74,284.16,614.32,137.4857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94179.73,284.16,614.15,137.5143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94181.72,284.17,613.97,137.5429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94183.71,284.17,613.80,137.5714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94185.70,284.17,613.62,137.6000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94187.70,284.17,613.45,137.6286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94189.69,284.17,613.27,137.6571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94191.68,284.17,613.10,137.6857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94193.67,284.17,612.93,137.7143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94195.67,284.17,612.75,137.7429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94197.66,284.18,612.58,137.7714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94199.65,284.18,612.40,137.8000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9568,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94201.64,284.18,612.23,137.8286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94203.63,284.18,612.05,137.8571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94205.63,284.18,611.88,137.8857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94207.62,284.18,611.70,137.9143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94209.61,284.18,611.53,137.9429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94211.60,284.18,611.36,137.9714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94213.60,284.18,611.18,138.0000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94215.59,284.19,611.01,138.0286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94217.58,284.19,610.83,138.0571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94219.57,284.19,610.66,138.0857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94221.57,284.19,610.48,138.1143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0512,6.5509,0.135293,-0.277826,0.855060,-0.416388,94223.56,284.19,610.31,138.1429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94225.55,284.19,610.13,138.1714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94227.54,284.19,609.96,138.2000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94229.54,284.19,609.79,138.2286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7130,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94231.53,284.19,609.61,138.2571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94233.52,284.20,609.44,138.2857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94235.51,284.20,609.26,138.3143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94237.51,284.20,609.09,138.3429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94239.50,284.20,608.91,138.3714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94241.49,284.20,608.74,138.4000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94243.48,284.20,608.56,138.4286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94245.48,284.20,608.39,138.4571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94247.47,284.20,608.22,138.4857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94249.46,284.20,608.04,138.5143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94251.46,284.21,607.87,138.5429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94253.45,284.21,607.69,138.5714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94255.44,284.21,607.52,138.6000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94257.43,284.21,607.34,138.6286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94259.43,284.21,607.17,138.6571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94261.42,284.21,606.99,138.6857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94263.41,284.21,606.82,138.7143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94265.40,284.21,606.65,138.7429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94267.40,284.21,606.47,138.7714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94269.39,284.22,606.30,138.8000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94271.38,284.22,606.12,138.8286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94273.38,284.22,605.95,138.8571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94275.37,284.22,605.77,138.8857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94277.36,284.22,605.60,138.9143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94279.35,284.22,605.42,138.9429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94281.35,284.22,605.25,138.9714
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0513,6.5509,0.135293,-0.277826,0.855060,-0.416388,94283.34,284.22,605.08,139.0000
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0514,6.5509,0.135293,-0.277826,0.855060,-0.416388,94285.33,284.22,604.90,139.0286
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0514,6.5509,0.135293,-0.277826,0.855060,-0.416388,94287.33,284.23,604.73,139.0571
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0414,0.0000,7.7145,6.0426,-14.9569,41.0514,6.5509,0.135293,-0.277826,0.855060,-0.416388,94289.32,284.23,604.55,139.0857
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0415,0.0000,7.7145,6.0426,-14.9569,41.0514,6.5509,0.135293,-0.277826,0.855060,-0.416388,94291.31,284.23,604.38,139.1143
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0415,0.0000,7.7145,6.0426,-14.9569,41.0514,6.5509,0.135293,-0.277826,0.855060,-0.416388,94293.31,284.23,604.20,139.1429
3,3,3,3,0.0000,-128.0704,-144.0000,-0.4424,0.0000,0.0000,-0.0000,-0.0014,-0.0011,-0.0000,0.0000,0.0018,0.0000,7.7131,6.0415,0.0000,7.7145,6.0426,-14.9569,41.0514,6.5509,0.135293,-0.277826,0.855060,-0.416388,94295.30,284.23,604.03,139.1714
